method,threshold,tp,fp,tn,fn,sensitivity,specificity,fp_per_negative
FOV_score_max,0.9359999895095825,15,7,13,5,0.75,0.65,0.35
FOV_score_max,0.9369999766349792,15,7,13,5,0.75,0.65,0.35
FOV_score_max,0.9380000233650208,14,7,13,6,0.7,0.65,0.35
FOV_score_max,0.9390000104904175,14,7,13,6,0.7,0.65,0.35
FOV_score_max,0.9399999976158142,14,7,13,6,0.7,0.65,0.35
FOV_score_max,0.9409999847412109,14,7,13,6,0.7,0.65,0.35
FOV_score_max,0.9419999718666077,14,7,13,6,0.7,0.65,0.35
FOV_score_max,0.9430000185966492,13,7,13,7,0.65,0.65,0.35
FOV_score_max,0.9440000057220459,13,6,14,7,0.65,0.7,0.3
FOV_score_max,0.9449999928474426,13,6,14,7,0.65,0.7,0.3
FOV_score_max,0.9459999799728394,13,6,14,7,0.65,0.7,0.3
FOV_score_max,0.9470000267028809,13,6,14,7,0.65,0.7,0.3
FOV_score_max,0.9480000138282776,13,6,14,7,0.65,0.7,0.3
FOV_score_max,0.9490000009536743,13,6,14,7,0.65,0.7,0.3
FOV_score_max,0.949999988079071,12,5,15,8,0.6,0.75,0.25
FOV_score_max,0.9509999752044678,12,5,15,8,0.6,0.75,0.25
FOV_score_max,0.9520000219345093,12,5,15,8,0.6,0.75,0.25
FOV_score_max,0.953000009059906,12,5,15,8,0.6,0.75,0.25
FOV_score_max,0.9539999961853027,12,5,15,8,0.6,0.75,0.25
FOV_score_max,0.9549999833106995,11,5,15,9,0.55,0.75,0.25
FOV_score_max,0.9559999704360962,11,5,15,9,0.55,0.75,0.25
FOV_score_max,0.9570000171661377,11,5,15,9,0.55,0.75,0.25
FOV_score_max,0.9580000042915344,11,5,15,9,0.55,0.75,0.25
FOV_score_max,0.9589999914169312,11,5,15,9,0.55,0.75,0.25
FOV_score_max,0.9599999785423279,11,4,16,9,0.55,0.8,0.2
FOV_score_max,0.9610000252723694,11,4,16,9,0.55,0.8,0.2
FOV_score_max,0.9620000123977661,11,4,16,9,0.55,0.8,0.2
FOV_score_max,0.9629999995231628,11,4,16,9,0.55,0.8,0.2
FOV_score_max,0.9639999866485596,11,4,16,9,0.55,0.8,0.2
FOV_score_max,0.9649999737739563,11,4,16,9,0.55,0.8,0.2
FOV_score_max,0.9660000205039978,11,4,16,9,0.55,0.8,0.2
FOV_score_max,0.9670000076293945,11,4,16,9,0.55,0.8,0.2
FOV_score_max,0.9679999947547913,11,4,16,9,0.55,0.8,0.2
FOV_score_max,0.968999981880188,11,4,16,9,0.55,0.8,0.2
FOV_score_max,0.9700000286102295,11,4,16,9,0.55,0.8,0.2
FOV_score_max,0.9710000157356262,11,4,16,9,0.55,0.8,0.2
FOV_score_max,0.972000002861023,10,4,16,10,0.5,0.8,0.2
FOV_score_max,0.9729999899864197,10,4,16,10,0.5,0.8,0.2
FOV_score_max,0.9739999771118164,10,4,16,10,0.5,0.8,0.2
FOV_score_max,0.9750000238418579,10,3,17,10,0.5,0.85,0.15
FOV_score_max,0.9760000109672546,10,2,18,10,0.5,0.9,0.1
FOV_score_max,0.9769999980926514,9,1,19,11,0.45,0.95,0.05
FOV_score_max,0.9779999852180481,8,1,19,12,0.4,0.95,0.05
FOV_score_max,0.9789999723434448,8,1,19,12,0.4,0.95,0.05
FOV_score_max,0.9800000190734863,8,1,19,12,0.4,0.95,0.05
FOV_score_max,0.9810000061988831,8,1,19,12,0.4,0.95,0.05
FOV_score_max,0.9819999933242798,8,1,19,12,0.4,0.95,0.05
FOV_score_max,0.9829999804496765,7,1,19,13,0.35,0.95,0.05
FOV_score_max,0.984000027179718,7,0,20,13,0.35,1.0,0.0
FOV_score_max,0.9850000143051147,7,0,20,13,0.35,1.0,0.0
FOV_score_max,0.9860000014305115,6,0,20,14,0.3,1.0,0.0
FOV_score_max,0.9869999885559082,5,0,20,15,0.25,1.0,0.0
FOV_score_max,0.9879999756813049,4,0,20,16,0.2,1.0,0.0
FOV_score_max,0.9890000224113464,3,0,20,17,0.15,1.0,0.0
FOV_score_max,0.9900000095367432,3,0,20,17,0.15,1.0,0.0
FOV_score_max,0.9909999966621399,3,0,20,17,0.15,1.0,0.0
FOV_score_max,0.9919999837875366,3,0,20,17,0.15,1.0,0.0
FOV_score_max,0.9929999709129333,3,0,20,17,0.15,1.0,0.0
FOV_score_max,0.9940000176429749,3,0,20,17,0.15,1.0,0.0
FOV_score_max,0.9950000047683716,2,0,20,18,0.1,1.0,0.0
FOV_score_max,0.9959999918937683,2,0,20,18,0.1,1.0,0.0
FOV_score_max,0.996999979019165,1,0,20,19,0.05,1.0,0.0
FOV_score_max,0.9980000257492065,0,0,20,20,0.0,1.0,0.0
FOV_score_max,0.9990000128746033,0,0,20,20,0.0,1.0,0.0
FOV_score_max,1.0,0,0,20,20,0.0,1.0,0.0
FOV_score_top3,0.0,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.0010000000474974513,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.0020000000949949026,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.003000000026077032,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.004000000189989805,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.004999999888241291,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.006000000052154064,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.007000000216066837,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.00800000037997961,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.008999999612569809,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.009999999776482582,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.010999999940395355,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.012000000104308128,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.013000000268220901,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.014000000432133675,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.014999999664723873,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.01600000075995922,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.017000000923871994,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.017999999225139618,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.01899999938905239,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.019999999552965164,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.020999999716877937,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.02199999988079071,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.023000000044703484,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.024000000208616257,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.02500000037252903,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.026000000536441803,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.027000000700354576,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.02800000086426735,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.028999999165534973,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.029999999329447746,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.03099999949336052,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.03200000151991844,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.032999999821186066,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.03400000184774399,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.03500000014901161,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.035999998450279236,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.03700000047683716,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.03799999877810478,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.039000000804662704,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.03999999910593033,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.04100000113248825,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.041999999433755875,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.0430000014603138,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.04399999976158142,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.04500000178813934,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.04600000008940697,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.04699999839067459,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.04800000041723251,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.04899999871850014,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.05000000074505806,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.050999999046325684,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.052000001072883606,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.05299999937415123,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.05400000140070915,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.054999999701976776,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.0560000017285347,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.05700000002980232,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.057999998331069946,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.05900000035762787,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.05999999865889549,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.061000000685453415,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.06199999898672104,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.06300000101327896,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.06400000303983688,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.06499999761581421,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.06599999964237213,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.06700000166893005,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.06800000369548798,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.0689999982714653,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.07000000029802322,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.07100000232458115,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.07199999690055847,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.0729999989271164,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.07400000095367432,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.07500000298023224,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.07599999755620956,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.07699999958276749,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.07800000160932541,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.07900000363588333,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.07999999821186066,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.08100000023841858,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.0820000022649765,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.08299999684095383,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.08399999886751175,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.08500000089406967,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.0860000029206276,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.08699999749660492,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.08799999952316284,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.08900000154972076,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.09000000357627869,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.09099999815225601,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.09200000017881393,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.09300000220537186,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.09399999678134918,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.0949999988079071,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.09600000083446503,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.09700000286102295,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.09799999743700027,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.0989999994635582,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.10000000149011612,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.10100000351667404,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.10199999809265137,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.10300000011920929,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.10400000214576721,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.10499999672174454,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.10599999874830246,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.10700000077486038,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.1080000028014183,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.10899999737739563,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.10999999940395355,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.11100000143051147,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.1120000034570694,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.11299999803304672,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.11400000005960464,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.11500000208616257,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.11599999666213989,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.11699999868869781,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.11800000071525574,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.11900000274181366,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.11999999731779099,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.12099999934434891,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.12200000137090683,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.12300000339746475,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.12399999797344208,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.125,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.12600000202655792,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.12700000405311584,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.12800000607967377,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.1289999932050705,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.12999999523162842,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.13099999725818634,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.13199999928474426,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.13300000131130219,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.1340000033378601,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.13500000536441803,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.13600000739097595,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.13699999451637268,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.1379999965429306,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.13899999856948853,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.14000000059604645,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.14100000262260437,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.1420000046491623,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.14300000667572021,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.14399999380111694,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.14499999582767487,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.1459999978542328,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.1469999998807907,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.14800000190734863,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.14900000393390656,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.15000000596046448,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.1509999930858612,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.15199999511241913,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.15299999713897705,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.15399999916553497,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.1550000011920929,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.15600000321865082,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.15700000524520874,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.15800000727176666,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.1589999943971634,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.1599999964237213,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.16099999845027924,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.16200000047683716,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.16300000250339508,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.164000004529953,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.16500000655651093,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.16599999368190765,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.16699999570846558,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.1679999977350235,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.16899999976158142,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.17000000178813934,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.17100000381469727,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.1720000058412552,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.17299999296665192,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.17399999499320984,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.17499999701976776,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.17599999904632568,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.1770000010728836,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.17800000309944153,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.17900000512599945,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.18000000715255737,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.1809999942779541,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.18199999630451202,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.18299999833106995,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.18400000035762787,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.1850000023841858,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.1860000044107437,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.18700000643730164,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.18799999356269836,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.1889999955892563,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.1899999976158142,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.19099999964237213,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.19200000166893005,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.19300000369548798,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.1940000057220459,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.19499999284744263,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.19599999487400055,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.19699999690055847,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.1979999989271164,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.19900000095367432,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.20000000298023224,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.20100000500679016,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.20200000703334808,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.2029999941587448,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.20399999618530273,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.20499999821186066,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.20600000023841858,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.2070000022649765,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.20800000429153442,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.20900000631809235,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.20999999344348907,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.210999995470047,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.21199999749660492,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.21299999952316284,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.21400000154972076,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.2150000035762787,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.2160000056028366,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.21699999272823334,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.21799999475479126,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.21899999678134918,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.2199999988079071,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.22100000083446503,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.22200000286102295,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.22300000488758087,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.2240000069141388,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.22499999403953552,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.22599999606609344,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.22699999809265137,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.2280000001192093,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.2290000021457672,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.23000000417232513,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.23100000619888306,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.23199999332427979,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.2329999953508377,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.23399999737739563,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.23499999940395355,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.23600000143051147,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.2370000034570694,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.23800000548362732,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.23899999260902405,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.23999999463558197,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.2409999966621399,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.24199999868869781,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.24300000071525574,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.24400000274181366,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.24500000476837158,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.2460000067949295,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.24699999392032623,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.24799999594688416,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.24899999797344208,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.25,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.25099998712539673,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.25200000405311584,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.2529999911785126,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.2540000081062317,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.2549999952316284,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.25600001215934753,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.25699999928474426,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.257999986410141,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.2590000033378601,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.25999999046325684,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.26100000739097595,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.2619999945163727,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.2630000114440918,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.2639999985694885,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.26499998569488525,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.26600000262260437,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.2669999897480011,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.2680000066757202,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.26899999380111694,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.27000001072883606,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.2709999978542328,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.2720000147819519,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.27300000190734863,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.27399998903274536,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.2750000059604645,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.2759999930858612,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.2770000100135803,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.27799999713897705,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.27900001406669617,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.2800000011920929,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.2809999883174896,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.28200000524520874,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.28299999237060547,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.2840000092983246,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.2849999964237213,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.28600001335144043,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.28700000047683716,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.2879999876022339,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.289000004529953,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.28999999165534973,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.29100000858306885,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.2919999957084656,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.2930000126361847,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.2939999997615814,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.29499998688697815,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.29600000381469727,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.296999990940094,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.2980000078678131,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.29899999499320984,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.30000001192092896,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.3009999990463257,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.3019999861717224,20,20,0,0,1.0,0.0,1.0
FOV_score_top3,0.30300000309944153,20,20,0,0,1.0,0.0,1.0
